Template model,Taget model,Target chemical,Target ID,Air condition,Carbon source,Target reaction,Previous cofactor,New cofactor,Improved YT (mol/mol),Previous YT (mol/mol),Increased percentage (%)
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,aerobic,D-glucose,GAPD,NADH,NADPH,1.04677134139344,1.03078301610585,1.55108544065718
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,aerobic,D-glucose,PDH,NADH,NADPH,1.04126879344499,1.03078301610585,1.01726330132483
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,anaerobic,D-glucose,GAPD,NADH,NADPH,0.502599038555006,0.384142294900649,30.8366834964093
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,anaerobic,D-glucose,FLDR2,NADPH,NADH,0.500282063005174,0.384142294900649,30.2335279520736
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,microaerobic,D-glucose,GLUDy,NADPH,NADH,0.461074007222033,0.431790064236692,6.78198629630555
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,microaerobic,D-glucose,GAPD,NADH,NADPH,0.544461998446122,0.431790064236692,26.0941470268911
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,microaerobic,D-glucose,FLDR2,NADPH,NADH,0.541961651369273,0.431790064236692,25.5150815772799
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,aerobic,fructose,GAPD,NADH,NADPH,1.03847654233297,1.02451641641573,1.36260636662932
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,anaerobic,fructose,GLUDy,NADPH,NADH,0.410192308976638,0.384117024808395,6.78836981548771
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,anaerobic,fructose,GAPD,NADH,NADPH,0.502580751445878,0.384117024808395,30.8405300953725
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,anaerobic,fructose,FLDR2,NADPH,NADH,0.500288254728916,0.384117024808395,30.2437076249011
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,microaerobic,fructose,GLUDy,NADPH,NADH,0.461072660002255,0.431760560393787,6.78897108659799
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,microaerobic,fructose,GAPD,NADH,NADPH,0.544515265036103,0.431760560393787,26.1151005871119
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,microaerobic,fructose,FLDR2,NADPH,NADH,0.541963171790878,0.431760560393787,25.5240106452938
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,aerobic,D-galactose,GLUDy,NADPH,NADH,1.04153622589996,1.02593449353039,1.52073377666459
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,aerobic,D-galactose,GAPD,NADH,NADPH,1.04152908506004,1.02593449353039,1.52003774392879
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,aerobic,D-galactose,PDH,NADH,NADPH,1.03690244365434,1.02593449353039,1.06906924302747
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,anaerobic,D-galactose,FLDR2,NADPH,NADH,0.447595983937035,0.331213113887011,35.138364143917
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,microaerobic,D-galactose,GLUDy,NADPH,NADH,0.404542127966252,0.378848331230204,6.78207995601145
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,microaerobic,D-galactose,GAPD,NADH,NADPH,0.491409373332406,0.378848331230204,29.7113733447608
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,microaerobic,D-galactose,FLDR2,NADPH,NADH,0.489216915549996,0.378848331230204,29.1326568501439
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,aerobic,glycerol,GLUDy,NADPH,NADH,0.580909974172006,0.566808421421267,2.48788695047603
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,aerobic,glycerol,GAPD,NADH,NADPH,0.583108474439334,0.566808421421267,2.87576055719065
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,aerobic,glycerol,GLYCDx,NADH,NADPH,0.583330090021824,0.566808421421267,2.91485940860394
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,microaerobic,glycerol,FLDR2,NADPH,NADH,0.224423870945969,0.0911975467091036,146.085425589158
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,aerobic,D-xylose,GLUDy,NADPH,NADH,0.866531492139873,0.853723939601182,1.50019835975019
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,aerobic,D-xylose,GAPD,NADH,NADPH,0.866541201308328,0.853723939601182,1.50133563235139
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,aerobic,D-xylose,PDH,NADH,NADPH,0.862958511326009,0.853723939601182,1.08168124337026
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,anaerobic,D-xylose,GLUDy,NADPH,NADH,0.285313689690205,0.267177299716025,6.78814779304095
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,anaerobic,D-xylose,GAPD,NADH,NADPH,0.365766320077878,0.267177299716025,36.9002233597839
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,anaerobic,D-xylose,FLDR2,NADPH,NADH,0.364204004285194,0.267177299716025,36.3154746575759
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,microaerobic,D-xylose,GLUDy,NADPH,NADH,0.32769646009624,0.306883298972172,6.78210941871921
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,microaerobic,D-xylose,GAPD,NADH,NADPH,0.400665700932956,0.306883298972172,30.5596304115876
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,microaerobic,D-xylose,FLDR2,NADPH,NADH,0.398863353382643,0.306883298972172,29.972323263773
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,aerobic,L-arabinose,GLUDy,NADPH,NADH,0.866576369058428,0.853743015193917,1.50318698204476
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,aerobic,L-arabinose,GAPD,NADH,NADPH,0.866582551576154,0.853743015193917,1.50391114817154
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,aerobic,L-arabinose,PDH,NADH,NADPH,0.862958477643296,0.853743015193917,1.07941878122259
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,anaerobic,L-arabinose,GLUDy,NADPH,NADH,0.285313174849442,0.267173818015036,6.7893467141251
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,anaerobic,L-arabinose,GAPD,NADH,NADPH,0.365767256894922,0.267173818015036,36.9023580275883
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,anaerobic,L-arabinose,FLDR2,NADPH,NADH,0.364204766163382,0.267173818015036,36.3175362276275
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,microaerobic,L-arabinose,GLUDy,NADPH,NADH,0.327696370137154,0.306862683719844,6.78925380067751
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,microaerobic,L-arabinose,GAPD,NADH,NADPH,0.400701494487326,0.306862683719844,30.5800658554997
iML1515,iML1515_gln__L,L-glutamine zwitterion,gln__L,microaerobic,L-arabinose,FLDR2,NADPH,NADH,0.398890087248713,0.306862683719844,29.9897668928971
iML1515,iML1515_met_57504,L-dopa zwitterion,met_57504,aerobic,D-glucose,GAPD,NADH,NADPH,0.488977871843825,0.483023906411506,1.23264404790071
iML1515,iML1515_met_57504,L-dopa zwitterion,met_57504,aerobic,fructose,GAPD,NADH,NADPH,0.477757560676979,0.470013642063009,1.64759443576563
iML1515,iML1515_met_57504,L-dopa zwitterion,met_57504,aerobic,fructose,GLUDy,NADPH,NADH,0.475262188184537,0.470013642063009,1.11667952838365
iML1515,iML1515_met_57504,L-dopa zwitterion,met_57504,aerobic,D-galactose,GAPD,NADH,NADPH,0.487598572560118,0.482734817340127,1.00754183151514
iML1515,iML1515_met_57504,L-dopa zwitterion,met_57504,aerobic,glycerol,GAPD,NADH,NADPH,0.282122588486599,0.277051599968177,1.83034081701891
iML1515,iML1515_met_57504,L-dopa zwitterion,met_57504,aerobic,glycerol,GLUDy,NADPH,NADH,0.279904078770631,0.277051599968177,1.02958394854291
iML1515,iML1515_met_57504,L-dopa zwitterion,met_57504,aerobic,glycerol,GLYCDx,NADH,NADPH,0.282907380105492,0.277051599968177,2.11360632387145
iML1515,iML1515_met_57504,L-dopa zwitterion,met_57504,aerobic,D-xylose,GAPD,NADH,NADPH,0.40540100369073,0.401406632158348,0.995093556602277
iML1515,iML1515_met_57504,L-dopa zwitterion,met_57504,aerobic,L-arabinose,GAPD,NADH,NADPH,0.405436062141941,0.401409755390423,1.0030415796951
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-glucose,MTHFD,NADPH,NADH,2.95400523042622,2.90485862309776,1.69187604992808
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-glucose,GAPD,NADH,NADPH,2.99496415236364,2.90485862309776,3.10189034844618
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-glucose,DSERDHr,NADPH,NADH,2.95353846667759,2.90485862309776,1.67580766901214
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-glucose,GLUDy,NADPH,NADH,2.95722610556516,2.90485862309776,1.80275494480204
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-glucose,ASAD,NADPH,NADH,2.95479725097217,2.90485862309776,1.71914142317732
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-glucose,HSDy,NADPH,NADH,2.95466000006811,2.90485862309776,1.7144165493756
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-glucose,PDH,NADH,NADPH,2.94270208631334,2.90485862309776,1.30276437258143
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,fructose,MTHFD,NADPH,NADH,2.94449461989613,2.89916562479264,1.56351864535952
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,fructose,GAPD,NADH,NADPH,2.98337471871017,2.89916562479264,2.9045975572213
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,fructose,DSERDHr,NADPH,NADH,2.94429128256495,2.89916562479264,1.55650499531325
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,fructose,ACALD,NADH,NADPH,2.9449450865577,2.89916562479264,1.57905644898557
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,fructose,GLUDy,NADPH,NADH,2.94765793135563,2.89916562479264,1.6726297438234
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,fructose,ASAD,NADPH,NADH,2.94523428199992,2.89916562479264,1.589031575613
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,fructose,HSDy,NADPH,NADH,2.94508752730427,2.89916562479264,1.5839696124609
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,fructose,THRD,NADH,NADPH,2.94498030544788,2.89916562479264,1.58027124298947
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-galactose,GAPD,NADH,NADPH,2.97895561154806,2.88686284731635,3.19006371630434
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-galactose,DSERDHr,NADPH,NADH,2.93584429045268,2.88686284731635,1.69670142735967
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-galactose,ACALD,NADH,NADPH,2.936569083654,2.88686284731635,1.72180803060522
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-galactose,GLUDy,NADPH,NADH,2.93944039602941,2.88686284731635,1.82126936726279
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-galactose,ASAD,NADPH,NADH,2.93700037961275,2.88686284731635,1.73674798381953
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-galactose,HSDy,NADPH,NADH,2.93686336216467,2.88686284731635,1.73200174351211
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-galactose,THRD,NADH,NADPH,2.93656681163791,2.88686284731635,1.721729328699
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-galactose,MDH,NADH,NADPH,3.02801393082759,2.88686284731635,4.88942810852468
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,glycerol,MTHFD,NADPH,NADH,1.62748539189435,1.5949762237965,2.03822274042879
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,glycerol,MDH,NADH,NADPH,1.67300352401106,1.5949762237965,4.89206666848207
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,glycerol,GAPD,NADH,NADPH,1.64092285151298,1.5949762237965,2.88070925641241
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,glycerol,DSERDHr,NADPH,NADH,1.62729328012364,1.5949762237965,2.02617793575776
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,glycerol,ACALD,NADH,NADPH,1.62770128354438,1.5949762237965,2.05175846884988
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,glycerol,ASAD,NADPH,NADH,1.6279648140424,1.5949762237965,2.06828100342324
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,glycerol,HSDy,NADPH,NADH,1.62774384465588,1.5949762237965,2.05442691687223
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,glycerol,THRD,NADH,NADPH,1.62770173697005,1.5949762237965,2.05178689721496
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,glycerol,GLYCDx,NADH,NADPH,1.64145498142135,1.5949762237965,2.9140721304433
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-xylose,MTHFD,NADPH,NADH,2.44322248837274,2.40241369286443,1.69865812992642
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-xylose,GAPD,NADH,NADPH,2.47912992701354,2.40241369286443,3.19329823905707
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-xylose,DSERDHr,NADPH,NADH,2.44299561323268,2.40241369286443,1.68921449660319
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-xylose,ACALD,NADH,NADPH,2.44359640946377,2.40241369286443,1.71422252219335
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-xylose,GLUDy,NADPH,NADH,2.44600333943498,2.40241369286443,1.81441051139594
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-xylose,ASAD,NADPH,NADH,2.44381302207514,2.40241369286443,1.72323897976724
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-xylose,HSDy,NADPH,NADH,2.44384033600773,2.40241369286443,1.7243759168682
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-xylose,PDH,NADH,NADPH,2.43544607060035,2.40241369286443,1.37496626139088
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-xylose,THRD,NADH,NADPH,2.44359818974366,2.40241369286443,1.71429662599562
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,D-xylose,MDH,NADH,NADPH,2.51995269567013,2.40241369286443,4.89253799854725
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,L-arabinose,MTHFD,NADPH,NADH,2.44327094349909,2.40241096535246,1.70079052817802
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,L-arabinose,DSERDHr,NADPH,NADH,2.44299561319994,2.40241096535246,1.68932994532544
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,L-arabinose,ACALD,NADH,NADPH,2.44358084208666,2.40241096535246,1.71369001090779
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,L-arabinose,GLUDy,NADPH,NADH,2.44600146604874,2.40241096535246,1.81444812419424
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,L-arabinose,ASAD,NADPH,NADH,2.44397263464555,2.40241096535246,1.72999831804345
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,L-arabinose,HSDy,NADPH,NADH,2.44382568040855,2.40241096535246,1.72388136973116
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,L-arabinose,PDH,NADH,NADPH,2.43546328444326,2.40241096535246,1.37579787835959
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,L-arabinose,THRD,NADH,NADPH,2.44358083002252,2.40241096535246,1.71368950873969
iML1515,iML1515_oxa,oxalate(2-),oxa,aerobic,L-arabinose,MDH,NADH,NADPH,2.51995284337106,2.40241096535246,4.89266323346782
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,D-glucose,FLDR2,NADPH,NADH,0.527521230670445,0.435475778870004,21.1367557661382
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,D-glucose,GAPD,NADH,NADPH,0.529680606320485,0.435475778870004,21.632621610995
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,D-glucose,GLUDy,NADPH,NADH,0.468888068503124,0.435475778870004,7.67259426455826
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,D-glucose,PGCD,NADH,NADPH,0.468144984989961,0.435475778870004,7.50195710189194
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,D-glucose,FLDR2,NADPH,NADH,0.566637600033523,0.489412252924866,15.779201817514
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,D-glucose,GAPD,NADH,NADPH,0.569081068021411,0.489412252924866,16.278467615067
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,D-glucose,GLUDy,NADPH,NADH,0.522750002810043,0.489412252924866,6.81179306115469
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,D-glucose,PGCD,NADH,NADPH,0.521992930937823,0.489412252924866,6.65710304926883
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,aerobic,fructose,GAPD,NADH,NADPH,0.960337657329255,0.939996650892463,2.16394456485349
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,aerobic,fructose,GLUDy,NADPH,NADH,0.957946601548913,0.939996650892463,1.90957602236216
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,aerobic,fructose,PDH,NADH,NADPH,0.95569561281249,0.939996650892463,1.67010828231384
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,aerobic,fructose,GLUTRR,NADPH,NADH,0.955836003389708,0.939996650892463,1.68504350331535
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,fructose,FLDR2,NADPH,NADH,0.519088342583253,0.43547574663471,19.2002876382182
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,fructose,GAPD,NADH,NADPH,0.523158515210849,0.43547574663471,20.1349373079299
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,fructose,GLUDy,NADPH,NADH,0.468913592101767,0.43547574663471,7.6784633186715
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,fructose,PGCD,NADH,NADPH,0.468144984991848,0.43547574663471,7.50196505996048
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,fructose,FLDR2,NADPH,NADH,0.548265273303765,0.489411936536476,12.0253169924274
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,fructose,GAPD,NADH,NADPH,0.555213651989727,0.489411936536476,13.4450573312379
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,fructose,GLUDy,NADPH,NADH,0.514644312827958,0.489411936536476,5.15565199942802
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,fructose,PGCD,NADH,NADPH,0.51406010056853,0.489411936536476,5.03628174794576
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,D-galactose,FLDR2,NADPH,NADH,0.4757162520961,0.375459765159897,26.7023250529938
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,D-galactose,GLUDy,NADPH,NADH,0.404308068942779,0.375459765159897,7.68346077524353
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,D-galactose,PGCD,NADH,NADPH,0.403625478023055,0.375459765159897,7.50165942578757
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,D-galactose,FLDR2,NADPH,NADH,0.519834609171703,0.429404522547374,21.0594164420688
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,D-galactose,GAPD,NADH,NADPH,0.522213758924032,0.429404522547374,21.6134743588824
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,aerobic,glycerol,GLYCDx,NADH,NADPH,0.551930752375956,0.538312508238861,2.52980265713096
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,aerobic,glycerol,GAPD,NADH,NADPH,0.551888995795567,0.538312508238861,2.52204571673852
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,aerobic,glycerol,GLUDy,NADPH,NADH,0.548390340545058,0.538312508238861,1.87211557449551
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,glycerol,GLYCDx,NADH,NADPH,0.164983651087839,0.0873665456526546,88.8407626229944
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,glycerol,ASAD,NADPH,NADH,0.0942652076745676,0.0873665456526546,7.89622843661483
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,glycerol,THRD,NADH,NADPH,0.0942158594475518,0.0873665456526546,7.83974431371958
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,glycerol,GAPD,NADH,NADPH,0.191769988432793,0.112982260667848,69.7346001922981
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,glycerol,GLUDy,NADPH,NADH,0.128762074213148,0.112982260667848,13.9666293204117
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,glycerol,GLYCDx,NADH,NADPH,0.191839358246746,0.112982260667848,69.7959990468998
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,glycerol,HSDy,NADPH,NADH,0.120611419211018,0.112982260667848,6.75252778451558
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,glycerol,FLDR2,NADPH,NADH,0.238462224608753,0.112982260667848,111.061650916861
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,glycerol,ASAD,NADPH,NADH,0.120632663434677,0.112982260667848,6.77133093426081
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,glycerol,PDH,NADH,NADPH,0.119709662340709,0.112982260667848,5.95438755880344
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,glycerol,THRD,NADH,NADPH,0.120566878242584,0.112982260667848,6.71310480946509
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,D-xylose,FLDR2,NADPH,NADH,0.387089650879635,0.302899726240249,27.79465194122
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,D-xylose,GAPD,NADH,NADPH,0.388762505913631,0.302899726240249,28.346932081833
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,D-xylose,GLUDy,NADPH,NADH,0.326137080661681,0.302899726240249,7.67163269173791
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,D-xylose,PGCD,NADH,NADPH,0.325618808799517,0.302899726240249,7.50052924816717
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,D-xylose,FLDR2,NADPH,NADH,0.42385417178759,0.347837116103331,21.8542105384973
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,D-xylose,PGCD,NADH,NADPH,0.37391219790229,0.347837116103331,7.49634831701326
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,L-arabinose,FLDR2,NADPH,NADH,0.387082505774274,0.302881552171425,27.7999610736255
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,L-arabinose,GLUDy,NADPH,NADH,0.326143747233723,0.302881552171425,7.68029445686791
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,anaerobic,L-arabinose,PGCD,NADH,NADPH,0.325620917860513,0.302881552171425,7.5076760291487
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,L-arabinose,FLDR2,NADPH,NADH,0.423854055035368,0.347813762584724,21.8623587190919
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,L-arabinose,GLUDy,NADPH,NADH,0.374548449582754,0.347813762584724,7.68649486419257
iML1515,iML1515_5aop,5-ammoniolevulinate,5aop,microaerobic,L-arabinose,PGCD,NADH,NADPH,0.373932669156585,0.347813762584724,7.50945171857548
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,anaerobic,D-glucose,SHK3Dr,NADPH,NADH,0.236082683847335,0.220126283452291,7.24874837515812
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,anaerobic,D-glucose,GAPD,NADH,NADPH,0.284769179010838,0.220126283452291,29.3662776406058
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,anaerobic,D-glucose,PDH,NADH,NADPH,0.228477586475653,0.220126283452291,3.79386908840999
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,microaerobic,D-glucose,SHK3Dr,NADPH,NADH,0.265365148226439,0.24741331352778,7.25580787981463
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,microaerobic,D-glucose,GAPD,NADH,NADPH,0.307284810370279,0.24741331352778,24.1989794279105
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,microaerobic,D-glucose,FLDR2,NADPH,NADH,0.287917802341519,0.24741331352778,16.3711840063089
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,microaerobic,D-glucose,PDH,NADH,NADPH,0.256817979804022,0.24741331352778,3.80119652501496
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,anaerobic,fructose,SHK3Dr,NADPH,NADH,0.236082114973895,0.22012652028912,7.24837455469622
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,anaerobic,fructose,FLDR2,NADPH,NADH,0.265791824233623,0.22012652028912,20.7450260352658
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,anaerobic,fructose,PDH,NADH,NADPH,0.228477586474586,0.22012652028912,3.79375741482523
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,microaerobic,fructose,SHK3Dr,NADPH,NADH,0.265365338811888,0.247429976240333,7.2486619625
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,microaerobic,fructose,GAPD,NADH,NADPH,0.304638324886881,0.247429976240333,23.1210258012478
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,microaerobic,fructose,FLDR2,NADPH,NADH,0.287917935013821,0.247429976240333,16.3634008250325
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,microaerobic,fructose,PDH,NADH,NADPH,0.25681722786597,0.247429976240333,3.79390232674148
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,anaerobic,D-galactose,SHK3Dr,NADPH,NADH,0.20355359272008,0.189788968240433,7.25259460929776
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,anaerobic,D-galactose,GAPD,NADH,NADPH,0.254745107811065,0.189788968240433,34.2254558696703
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,microaerobic,D-galactose,SHK3Dr,NADPH,NADH,0.23281353675063,0.217092438923384,7.24166069772469
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,microaerobic,D-galactose,GAPD,NADH,NADPH,0.278479996360064,0.217092438923384,28.2771513098827
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,microaerobic,D-galactose,PDH,NADH,NADPH,0.225329746785284,0.217092438923384,3.79437805515081
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,microaerobic,D-galactose,FLDR2,NADPH,NADH,0.259895828906212,0.217092438923384,19.7166654882599
iML1515,iML1515_phpyr,keto-phenylpyruvate,phpyr,aerobic,glycerol,GAPD,NADH,NADPH,0.292389478341744,0.286929600248094,1.9028633117424
