Template model,Target model,Target chemical,Target ID,Yield type,Oxygen availability,Carbon source,molar yield (mol/mol),molar yield (mol/C mol),gram yield (g/g)
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,microaerobic,L-arabinose,0.981981981981982,0.196396396396396,0.393074443177853
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,L-arabinose,0.875745766442194,0.175149153288439,0.350549486473107
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YT,aerobic,D-glucose,0.857142857142854,0.142857142857142,0.409798923655922
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,aerobic,D-glucose,0.771470024222238,0.128578337370373,0.368838849818929
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YT,anaerobic,D-glucose,0.857142857142859,0.142857142857143,0.409798923655924
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,anaerobic,D-glucose,0.813245272814998,0.135540878802499,0.388811543712496
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YT,microaerobic,D-glucose,0.857142857142857,0.142857142857142,0.409798923655923
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,microaerobic,D-glucose,0.839559597922711,0.139926599653785,0.401392389502681
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YT,aerobic,fructose,0.857142857142858,0.142857142857143,0.409798923655924
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,aerobic,fructose,0.763525633272032,0.127254272212005,0.365040646481683
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YT,anaerobic,fructose,0.857142857142859,0.142857142857143,0.409798923655924
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,anaerobic,fructose,0.752537201793458,0.125422866965576,0.359787091190332
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YT,microaerobic,fructose,0.857142857142858,0.142857142857143,0.409798923655924
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,microaerobic,fructose,0.782787866273296,0.130464644378882,0.374249895891332
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YT,aerobic,D-galactose,0.857142857142857,0.142857142857143,0.409798923655923
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,aerobic,D-galactose,0.766670640658789,0.127778440109798,0.366544270563997
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YT,anaerobic,D-galactose,0.857142857142859,0.142857142857143,0.409798923655924
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,anaerobic,D-galactose,0.788192722410571,0.131365453735095,0.376833950823498
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YT,microaerobic,D-galactose,0.857142857142859,0.142857142857143,0.409798923655924
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,microaerobic,D-galactose,0.816643588345857,0.136107264724309,0.390436274100417
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YT,aerobic,glycerol,0.499999999999998,0.166666666666666,0.46763344163593
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,aerobic,glycerol,0.446871390659171,0.148957130219723,0.417944012765166
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YT,anaerobic,glycerol,0.499999999999997,0.166666666666665,0.467633441635929
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YA,anaerobic,glycerol,0.366357064194357,0.122119021398119,0.342641629593686
iML1515,iML1515_met_87755,pentan-3-one,met_87755,YT,microaerobic,glycerol,0.500000000000061,0.166666666666687,0.467633441635989
